TRIP_DURATION_MIN,FARE_PER_MILE,HAS_TIP,HAS_EXTRAS,PICKUP_COMMUNITY_AREA,DROPOFF_COMMUNITY_AREA,FARE,TRIP_TIME_OF_DAY_evening,TRIP_TIME_OF_DAY_morning,TRIP_TIME_OF_DAY_night,DAY_TYPE_Tuesday,DAY_TYPE_Wednesday,PAYMENT_TYPE_Electronic,PAYMENT_TYPE_Other
15.0,7.5,1,0,8.0,32.0,9.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
15.0,7.5,1,0,8.0,8.0,9.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
15.0,10.0,1,0,8.0,8.0,6.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
15.0,10.0,0,0,32.0,32.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6,10.0,0,0,8.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
15.0,10.0,0,0,8.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6,9.166666666666668,0,0,8.0,8.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,6.388888888888888,0,0,8.0,8.0,11.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0
15.0,6.666666666666666,0,0,8.0,8.0,12.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
15.0,9.765625,0,0,77.0,77.0,6.25,0.0,0.0,0.0,1.0,0.0,1.0,0.0
15.0,6.63265306122449,0,1,8.0,32.0,9.75,1.0,0.0,0.0,1.0,0.0,0.0,0.0
60.0,5.255102040816326,0,0,8.0,22.0,25.75,1.0,0.0,0.0,1.0,0.0,0.0,1.0
60.0,5.751811594202899,0,1,8.0,28.0,31.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,6.010452961672474,0,0,8.0,32.0,17.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45.0,5.658436213991769,0,0,29.0,31.0,27.5,0.0,0.0,0.0,1.0,0.0,1.0,0.0
15.0,10.185185185185185,0,0,32.0,32.0,5.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0
30.0,6.666666666666667,0,0,8.0,8.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,6.402439024390245,1,0,32.0,28.0,10.5,1.0,0.0,0.0,1.0,0.0,1.0,0.0
30.0,6.6105769230769225,0,0,39.0,39.0,13.75,0.0,0.0,0.0,1.0,0.0,1.0,0.0
30.0,6.424581005586592,1,0,32.0,8.0,11.5,1.0,0.0,0.0,1.0,0.0,1.0,0.0
0.63,9.523809523809524,1,0,8.0,8.0,6.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
30.0,6.125,1,0,32.0,8.0,12.25,1.0,0.0,0.0,1.0,0.0,1.0,0.0
15.0,7.563025210084034,1,0,8.0,8.0,9.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
15.0,9.328358208955223,1,1,8.0,8.0,6.25,1.0,0.0,0.0,1.0,0.0,1.0,0.0
15.0,6.934306569343065,0,0,3.0,3.0,9.5,0.0,1.0,0.0,1.0,0.0,1.0,0.0
15.0,7.086614173228346,0,0,8.0,32.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,6.317204301075268,0,0,8.0,8.0,11.75,0.0,0.0,0.0,1.0,0.0,1.0,0.0
30.0,6.402439024390244,0,0,28.0,8.0,15.75,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.61,9.836065573770492,0,0,8.0,8.0,6.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
15.0,8.680555555555555,1,0,8.0,8.0,6.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0
15.0,10.0,0,0,8.0,8.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,7.115384615384615,0,0,8.0,8.0,9.25,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.8,8.4375,1,0,8.0,8.0,6.75,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.7,8.928571428571429,0,1,8.0,8.0,6.25,0.0,0.0,1.0,1.0,0.0,0.0,0.0
15.0,8.571428571428571,0,1,32.0,32.0,6.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.7,8.571428571428571,0,0,8.0,8.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7,8.571428571428571,0,0,32.0,32.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
15.0,6.833333333333333,0,0,1.0,1.0,10.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,9.583333333333334,1,0,32.0,28.0,5.75,1.0,0.0,0.0,1.0,0.0,1.0,0.0
0.53,9.90566037735849,0,0,8.0,8.0,5.25,0.0,1.0,0.0,0.0,0.0,1.0,0.0
45.0,5.126953125,0,0,8.0,8.0,26.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,6.764705882352941,1,0,28.0,32.0,11.5,0.0,0.0,1.0,1.0,0.0,1.0,0.0
15.0,5.056179775280899,1,0,8.0,28.0,9.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
15.0,7.189542483660131,0,0,8.0,8.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
60.0,5.828516377649326,0,0,37.0,71.0,30.25,0.0,1.0,0.0,1.0,0.0,1.0,0.0
30.0,6.095406360424028,0,0,38.0,38.0,17.25,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.68,9.191176470588236,0,0,8.0,8.0,6.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0
60.0,5.5,0,0,38.0,43.0,30.25,1.0,0.0,0.0,0.0,0.0,1.0,0.0
15.0,7.653061224489796,0,0,32.0,28.0,7.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0
15.0,5.0,1,0,28.0,8.0,9.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
15.0,6.818181818181818,0,0,8.0,32.0,9.75,1.0,0.0,0.0,1.0,0.0,0.0,0.0
15.0,8.552631578947368,1,0,1.0,1.0,6.5,0.0,1.0,0.0,1.0,0.0,1.0,0.0
30.0,11.5,0,1,76.0,8.0,17.25,1.0,0.0,0.0,1.0,0.0,0.0,0.0
15.0,7.0,0,0,8.0,8.0,10.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0
30.0,6.25,0,0,32.0,8.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,7.377049180327869,0,0,32.0,32.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
15.0,9.615384615384615,0,1,32.0,32.0,6.25,1.0,0.0,0.0,1.0,0.0,0.0,0.0
15.0,6.534090909090909,0,0,32.0,32.0,11.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0
15.0,6.303418803418804,0,0,6.0,3.0,14.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.82,8.536585365853659,1,0,8.0,8.0,7.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
15.0,7.926829268292684,1,1,32.0,8.0,6.5,1.0,0.0,0.0,1.0,0.0,1.0,0.0
15.0,6.914893617021277,1,0,8.0,28.0,9.75,1.0,0.0,0.0,1.0,0.0,1.0,0.0
0.55,10.0,0,0,8.0,8.0,5.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.08,7.175925925925926,1,0,8.0,32.0,7.75,0.0,0.0,0.0,0.0,0.0,1.0,0.0
15.0,11.5625,0,0,8.0,32.0,9.25,0.0,1.0,0.0,1.0,0.0,0.0,0.0
15.0,8.125,1,1,8.0,8.0,6.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0
15.0,6.369426751592356,0,0,32.0,28.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,8.4375,0,0,32.0,32.0,6.75,0.0,0.0,0.0,1.0,0.0,0.0,0.0
30.0,5.827067669172932,0,0,3.0,6.0,15.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0
30.0,5.803571428571429,1,0,32.0,8.0,16.25,1.0,0.0,0.0,1.0,0.0,1.0,0.0
0.89,7.865168539325842,1,1,8.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
30.0,5.798479087452471,0,0,32.0,24.0,15.25,1.0,0.0,0.0,1.0,0.0,0.0,0.0
15.0,6.176470588235294,1,0,32.0,8.0,10.5,1.0,0.0,0.0,1.0,0.0,1.0,0.0
15.0,8.802816901408452,0,0,8.0,8.0,6.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0
15.0,10.185185185185185,0,1,8.0,8.0,5.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.58,9.482758620689657,0,0,8.0,8.0,5.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0
15.0,8.055555555555555,0,1,8.0,8.0,7.25,1.0,0.0,0.0,1.0,0.0,0.0,0.0
15.0,7.777777777777778,0,0,32.0,28.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.9,8.055555555555555,1,0,8.0,8.0,7.25,1.0,0.0,0.0,1.0,0.0,1.0,0.0
15.0,9.166666666666666,1,0,32.0,8.0,8.25,1.0,0.0,0.0,1.0,0.0,1.0,0.0
15.0,7.777777777777778,0,0,8.0,8.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
15.0,9.722222222222221,1,0,28.0,8.0,8.75,0.0,0.0,0.0,1.0,0.0,1.0,0.0
15.0,8.055555555555555,0,0,32.0,8.0,7.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,8.333333333333334,0,1,8.0,8.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,8.734939759036145,0,0,8.0,32.0,7.25,0.0,1.0,0.0,1.0,0.0,0.0,0.0
15.0,6.676136363636363,0,0,76.0,76.0,11.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,7.552083333333334,1,0,8.0,8.0,7.25,0.0,1.0,0.0,0.0,0.0,1.0,0.0
15.0,10.5,0,0,8.0,32.0,5.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,6.184210526315789,1,0,32.0,8.0,11.75,1.0,0.0,0.0,1.0,0.0,1.0,0.0
0.51,10.784313725490195,0,1,8.0,8.0,5.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0
15.0,14.85,1,0,8.0,6.0,11.88,0.0,0.0,0.0,0.0,0.0,1.0,0.0
60.0,5.2155172413793105,0,0,3.0,1.0,30.25,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.73,8.561643835616438,0,0,8.0,8.0,6.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,8.125,0,0,77.0,77.0,6.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0
15.0,7.1138211382113825,1,0,32.0,8.0,8.75,1.0,0.0,0.0,1.0,0.0,1.0,0.0
15.0,6.788079470198675,0,1,32.0,8.0,10.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.61,9.426229508196721,1,0,8.0,8.0,5.75,0.0,0.0,1.0,1.0,0.0,1.0,0.0
0.53,10.377358490566037,0,1,32.0,32.0,5.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0
30.0,6.004901960784314,0,0,8.0,8.0,12.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0
30.0,5.666666666666667,0,0,8.0,8.0,17.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
15.0,5.875,0,0,28.0,8.0,11.75,1.0,0.0,0.0,1.0,0.0,0.0,0.0
30.0,6.25,0,1,8.0,8.0,12.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0
15.0,8.227848101265822,0,1,8.0,8.0,6.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.68,13.235294117647058,1,0,8.0,8.0,9.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
15.0,10.588235294117647,1,0,28.0,32.0,9.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
15.0,7.086614173228346,1,0,8.0,8.0,9.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
15.0,10.0,1,0,32.0,8.0,5.5,1.0,0.0,0.0,1.0,0.0,1.0,0.0
30.0,7.0,0,0,8.0,8.0,12.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.79,8.227848101265822,0,0,77.0,77.0,6.5,0.0,0.0,0.0,1.0,0.0,1.0,0.0
60.0,5.45045045045045,0,0,19.0,8.0,30.25,1.0,0.0,0.0,0.0,0.0,1.0,0.0
30.0,4.24901185770751,1,0,8.0,28.0,10.75,1.0,0.0,0.0,1.0,0.0,1.0,0.0
15.0,6.25,1,1,8.0,28.0,11.25,1.0,0.0,0.0,1.0,0.0,1.0,0.0
0.91,7.692307692307692,1,1,8.0,8.0,7.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
15.0,8.035714285714286,0,1,8.0,8.0,6.75,0.0,1.0,0.0,0.0,0.0,1.0,0.0
30.0,5.303030303030304,1,1,8.0,24.0,17.5,1.0,0.0,0.0,1.0,0.0,1.0,0.0
15.0,8.223684210526315,1,0,8.0,8.0,6.25,1.0,0.0,0.0,1.0,0.0,1.0,0.0
15.0,5.555555555555555,1,0,8.0,28.0,9.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
30.0,6.3311688311688314,1,0,8.0,32.0,9.75,1.0,0.0,0.0,1.0,0.0,1.0,0.0
15.0,7.425742574257426,0,1,8.0,8.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,5.760869565217392,0,0,8.0,8.0,13.25,1.0,0.0,0.0,1.0,0.0,0.0,0.0
15.0,7.051282051282052,1,1,28.0,8.0,8.25,1.0,0.0,0.0,1.0,0.0,1.0,0.0
30.0,4.089887640449438,1,0,28.0,8.0,10.92,1.0,0.0,0.0,1.0,0.0,1.0,0.0
15.0,5.2748538011695905,1,0,8.0,8.0,9.02,1.0,0.0,0.0,1.0,0.0,1.0,0.0
15.0,6.833333333333333,0,0,28.0,28.0,10.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0
60.0,5.432780847145488,0,0,8.0,8.0,29.5,0.0,0.0,0.0,1.0,0.0,1.0,0.0
15.0,5.851063829787234,0,0,77.0,77.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
15.0,7.366071428571428,0,0,8.0,32.0,8.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0
15.0,6.666666666666667,0,1,32.0,28.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
30.0,5.729166666666667,1,0,8.0,7.0,13.75,1.0,0.0,0.0,1.0,0.0,1.0,0.0
15.0,7.083333333333334,1,1,8.0,32.0,8.5,0.0,0.0,0.0,1.0,0.0,1.0,0.0
30.0,5.7,1,0,28.0,24.0,14.25,1.0,0.0,0.0,1.0,0.0,1.0,0.0
45.0,5.645161290322581,0,0,8.0,6.0,24.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0
30.0,6.333333333333333,1,1,8.0,8.0,9.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0
15.0,6.441717791411043,0,0,8.0,32.0,10.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0
15.0,8.269230769230768,1,0,33.0,8.0,10.75,0.0,1.0,0.0,1.0,0.0,1.0,0.0
15.0,7.172131147540984,1,0,32.0,8.0,8.75,0.0,0.0,1.0,0.0,0.0,1.0,0.0
15.0,5.462962962962963,0,1,8.0,8.0,14.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,5.357142857142857,1,0,32.0,24.0,16.5,1.0,0.0,0.0,1.0,0.0,1.0,0.0
15.0,7.777777777777778,0,1,28.0,32.0,7.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.64,9.375,0,0,28.0,28.0,6.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
30.0,5.46875,0,0,32.0,8.0,21.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
30.0,5.258620689655173,0,1,8.0,24.0,15.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.24,6.854838709677419,1,1,32.0,8.0,8.5,1.0,0.0,0.0,1.0,0.0,1.0,0.0
15.0,7.045454545454545,0,1,32.0,8.0,7.75,1.0,0.0,0.0,1.0,0.0,0.0,0.0
15.0,7.619047619047619,0,0,8.0,32.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.3,6.9230769230769225,0,1,28.0,32.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,7.207207207207206,0,0,8.0,32.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,4.986547085201793,0,0,8.0,24.0,11.12,1.0,0.0,0.0,1.0,0.0,1.0,0.0
0.8,7.8125,0,1,32.0,32.0,6.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.97,7.731958762886598,1,0,28.0,32.0,7.5,0.0,1.0,0.0,1.0,0.0,1.0,0.0
30.0,4.712820512820513,1,0,32.0,8.0,9.19,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.58,9.913793103448276,0,0,8.0,8.0,5.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.82,8.231707317073171,1,1,8.0,32.0,6.75,0.0,0.0,0.0,1.0,0.0,1.0,0.0
15.0,6.09375,0,0,8.0,8.0,9.75,1.0,0.0,0.0,1.0,0.0,0.0,0.0
15.0,7.738095238095238,0,0,8.0,8.0,6.5,0.0,0.0,0.0,1.0,0.0,1.0,0.0
60.0,5.248397435897436,0,0,1.0,13.0,32.75,1.0,0.0,0.0,1.0,0.0,1.0,0.0
60.0,5.106571936056839,1,0,16.0,77.0,28.75,0.0,0.0,0.0,0.0,0.0,1.0,0.0
30.0,5.378787878787879,1,0,32.0,7.0,17.75,1.0,0.0,0.0,1.0,0.0,1.0,0.0
0.55,10.0,0,0,8.0,8.0,5.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0
15.0,6.854838709677419,0,0,77.0,77.0,8.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0
15.0,6.432748538011696,1,0,8.0,28.0,11.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
75.0,4.962686567164179,0,0,25.0,25.0,33.25,1.0,0.0,0.0,1.0,0.0,0.0,0.0
15.0,7.3979591836734695,0,1,8.0,24.0,7.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.68,13.235294117647058,1,0,8.0,8.0,9.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
30.0,6.470588235294118,0,0,28.0,8.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
15.0,8.045977011494253,1,1,32.0,28.0,7.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
0.6,9.583333333333334,1,0,8.0,32.0,5.75,0.0,0.0,0.0,1.0,0.0,1.0,0.0
15.0,5.972222222222222,0,0,8.0,28.0,10.75,1.0,0.0,0.0,1.0,0.0,0.0,0.0
15.0,7.211538461538462,0,0,28.0,32.0,7.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0
15.0,6.206896551724138,1,0,28.0,32.0,9.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
60.0,4.85996705107084,0,0,32.0,8.0,29.5,1.0,0.0,0.0,1.0,0.0,1.0,0.0
15.0,7.142857142857143,1,0,8.0,32.0,9.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
15.0,6.052631578947369,1,0,8.0,28.0,11.5,1.0,0.0,0.0,1.0,0.0,1.0,0.0
15.0,5.921052631578948,0,1,32.0,8.0,11.25,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1.19,7.352941176470589,0,0,28.0,32.0,8.75,0.0,1.0,0.0,0.0,0.0,0.0,0.0
15.0,8.045977011494253,0,0,32.0,28.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
30.0,5.719557195571956,0,0,22.0,6.0,15.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0
15.0,7.692307692307692,1,1,32.0,8.0,7.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
0.93,6.989247311827957,0,1,32.0,32.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.51,173.58823529411765,0,0,76.0,76.0,88.53,0.0,0.0,1.0,1.0,0.0,0.0,0.0
15.0,9.482758620689657,1,0,8.0,8.0,5.5,0.0,0.0,0.0,1.0,0.0,1.0,0.0
15.0,7.848837209302325,1,0,8.0,8.0,6.75,0.0,1.0,0.0,0.0,0.0,1.0,0.0
15.0,10.0,0,0,8.0,8.0,5.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0
15.0,6.335616438356165,1,0,8.0,28.0,9.25,1.0,0.0,0.0,1.0,0.0,1.0,0.0
15.0,6.481481481481481,0,0,39.0,38.0,10.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.53,9.90566037735849,1,0,24.0,28.0,5.25,1.0,0.0,0.0,1.0,0.0,1.0,0.0
15.0,6.4144736842105265,1,0,8.0,28.0,9.75,1.0,0.0,0.0,1.0,0.0,1.0,0.0
75.0,4.866666666666666,0,0,28.0,24.0,36.5,1.0,0.0,0.0,0.0,0.0,0.0,1.0
15.0,6.722689075630252,1,0,8.0,8.0,8.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
15.0,6.678082191780822,1,0,32.0,28.0,9.75,1.0,0.0,0.0,1.0,0.0,1.0,0.0
0.87,7.758620689655173,0,0,8.0,8.0,6.75,0.0,0.0,0.0,1.0,0.0,0.0,0.0
45.0,5.179558011049724,1,0,28.0,8.0,18.75,1.0,0.0,0.0,1.0,0.0,1.0,0.0
0.63,9.126984126984127,0,0,8.0,8.0,5.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,5.841121495327102,0,0,8.0,28.0,12.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.64,8.59375,0,0,32.0,32.0,5.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0
60.0,5.034129692832765,0,0,3.0,24.0,29.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.51,9.803921568627452,0,0,8.0,8.0,5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
15.0,6.762295081967213,0,1,28.0,32.0,8.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.8,8.125,0,0,28.0,28.0,6.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.53,10.377358490566037,1,0,32.0,8.0,5.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.68,8.455882352941176,0,0,8.0,8.0,5.75,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.84,8.035714285714286,0,1,8.0,32.0,6.75,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1.25,6.8,0,0,8.0,32.0,8.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0
75.0,5.272108843537415,0,0,8.0,28.0,38.75,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.53,9.90566037735849,0,0,8.0,8.0,5.25,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.8,7.8125,0,0,28.0,32.0,6.25,0.0,1.0,0.0,1.0,0.0,0.0,0.0
15.0,7.242990654205607,0,0,8.0,8.0,7.75,0.0,0.0,0.0,1.0,0.0,0.0,0.0
15.0,9.67741935483871,1,0,8.0,32.0,9.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
60.0,4.8903878583473865,0,0,77.0,1.0,29.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
75.0,5.454545454545455,0,0,8.0,36.0,36.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.66,8.712121212121211,0,0,8.0,32.0,5.75,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.55,9.545454545454545,0,1,41.0,39.0,5.25,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1.13,7.079646017699115,0,0,7.0,8.0,8.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.65,8.846153846153847,1,0,8.0,8.0,5.75,0.0,0.0,0.0,0.0,0.0,1.0,0.0
15.0,7.865168539325842,1,0,28.0,32.0,7.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
15.0,13.636363636363635,1,0,8.0,32.0,9.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.54,16.666666666666664,1,0,8.0,8.0,9.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
60.0,5.150976909413854,0,0,8.0,19.0,29.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
15.0,6.5359477124183005,0,0,49.0,49.0,10.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
15.0,6.107954545454546,1,0,32.0,8.0,10.75,1.0,0.0,0.0,1.0,0.0,1.0,0.0
15.0,7.926829268292684,0,1,8.0,8.0,6.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.64,8.984375,0,1,8.0,8.0,5.75,0.0,1.0,0.0,0.0,0.0,0.0,0.0
15.0,6.607142857142858,0,1,8.0,32.0,9.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0
45.0,5.1875,0,1,28.0,32.0,20.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75.0,4.909240924092409,0,0,41.0,69.0,29.75,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1.04,8.653846153846153,1,0,8.0,8.0,9.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
15.0,6.75,0,0,32.0,8.0,6.75,0.0,1.0,0.0,0.0,0.0,0.0,0.0
45.0,4.9401197604790426,1,1,8.0,6.0,24.75,1.0,0.0,0.0,1.0,0.0,1.0,0.0
90.0,5.298594847775176,0,0,2.0,8.0,45.25,0.0,0.0,0.0,1.0,0.0,1.0,0.0
15.0,6.211180124223602,0,0,7.0,6.0,10.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
0.87,7.758620689655173,0,0,8.0,8.0,6.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.62,9.274193548387096,1,0,8.0,8.0,5.75,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1.04,7.451923076923077,0,0,6.0,6.0,7.75,0.0,1.0,0.0,0.0,0.0,0.0,0.0
15.0,6.932773109243698,1,0,32.0,8.0,8.25,0.0,0.0,0.0,1.0,0.0,1.0,0.0
30.0,5.703125,0,0,2.0,8.0,18.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,4.187290969899665,1,0,7.0,22.0,12.52,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.5,10.0,0,0,8.0,8.0,5.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
15.0,16.666666666666664,0,0,8.0,8.0,9.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
0.7,8.214285714285715,0,0,7.0,7.0,5.75,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.98,7.3979591836734695,1,0,8.0,8.0,7.25,1.0,0.0,0.0,1.0,0.0,1.0,0.0
0.6,7.916666666666667,0,1,8.0,8.0,4.75,0.0,1.0,0.0,0.0,0.0,0.0,0.0
15.0,6.617647058823529,0,0,32.0,8.0,9.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
15.0,4.568527918781726,1,0,32.0,8.0,9.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
0.61,9.426229508196721,1,1,32.0,8.0,5.75,0.0,0.0,1.0,1.0,0.0,1.0,0.0
15.0,6.333333333333333,1,0,8.0,32.0,9.5,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.5,10.0,0,0,8.0,8.0,5.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
15.0,6.919642857142857,0,1,32.0,8.0,7.75,1.0,0.0,0.0,1.0,0.0,0.0,0.0
15.0,6.919642857142857,0,0,32.0,32.0,7.75,0.0,0.0,0.0,1.0,0.0,0.0,0.0
15.0,7.417582417582417,0,1,32.0,32.0,6.75,0.0,1.0,0.0,1.0,0.0,0.0,0.0
