,TRIP_TIME_OF_DAY,TRIP_DURATION_MIN,DAY_TYPE,PAYMENT_TYPE,FARE_PER_MILE,HAS_TIP,HAS_EXTRAS,PICKUP_COMMUNITY_AREA,DROPOFF_COMMUNITY_AREA,FARE
322,evening,15.0,Tuesday,Cash,7.777777777777778,0,0,32.0,28.0,7.0
323,evening,0.9,Tuesday,Electronic,8.055555555555555,1,0,8.0,8.0,7.25
324,evening,15.0,Tuesday,Electronic,9.166666666666666,1,0,32.0,8.0,8.25
325,afternoon,15.0,Tuesday,Cash,7.777777777777778,0,0,8.0,8.0,7.0
326,afternoon,15.0,Tuesday,Electronic,9.722222222222221,1,0,28.0,8.0,8.75
327,evening,15.0,Monday,Cash,8.055555555555555,0,0,32.0,8.0,7.25
328,afternoon,15.0,Monday,Cash,8.333333333333334,0,1,8.0,8.0,7.5
329,morning,15.0,Tuesday,Cash,8.734939759036145,0,0,8.0,32.0,7.25
330,afternoon,15.0,Monday,Cash,6.676136363636363,0,0,76.0,76.0,11.75
331,morning,15.0,Monday,Electronic,7.552083333333334,1,0,8.0,8.0,7.25
332,afternoon,15.0,Monday,Cash,10.5,0,0,8.0,32.0,5.25
333,evening,30.0,Tuesday,Electronic,6.184210526315789,1,0,32.0,8.0,11.75
334,morning,0.51,Monday,Cash,10.784313725490195,0,1,8.0,8.0,5.5
335,afternoon,15.0,Monday,Electronic,14.85,1,0,8.0,6.0,11.88
336,evening,60.0,Monday,Other,5.2155172413793105,0,0,3.0,1.0,30.25
337,evening,0.73,Monday,Cash,8.561643835616438,0,0,8.0,8.0,6.25
338,morning,15.0,Monday,Cash,8.125,0,0,77.0,77.0,6.5
339,evening,15.0,Tuesday,Electronic,7.1138211382113825,1,0,32.0,8.0,8.75
340,evening,15.0,Monday,Cash,6.788079470198675,0,1,32.0,8.0,10.25
341,night,0.61,Tuesday,Electronic,9.426229508196721,1,0,8.0,8.0,5.75
342,evening,0.53,Tuesday,Cash,10.377358490566037,0,1,32.0,32.0,5.5
343,afternoon,30.0,Tuesday,Cash,6.004901960784314,0,0,8.0,8.0,12.25
344,morning,30.0,Tuesday,Cash,5.666666666666667,0,0,8.0,8.0,17.0
345,evening,15.0,Tuesday,Cash,5.875,0,0,28.0,8.0,11.75
346,afternoon,30.0,Monday,Electronic,6.25,0,1,8.0,8.0,12.5
347,afternoon,15.0,Monday,Electronic,8.227848101265822,0,1,8.0,8.0,6.5
348,evening,0.68,Tuesday,Electronic,13.235294117647058,1,0,8.0,8.0,9.0
349,morning,15.0,Tuesday,Electronic,10.588235294117647,1,0,28.0,32.0,9.0
350,afternoon,15.0,Tuesday,Electronic,7.086614173228346,1,0,8.0,8.0,9.0
351,evening,15.0,Tuesday,Electronic,10.0,1,0,32.0,8.0,5.5
352,afternoon,30.0,Tuesday,Cash,7.0,0,0,8.0,8.0,12.25
353,afternoon,0.79,Tuesday,Electronic,8.227848101265822,0,0,77.0,77.0,6.5
354,evening,60.0,Monday,Electronic,5.45045045045045,0,0,19.0,8.0,30.25
355,evening,30.0,Tuesday,Electronic,4.24901185770751,1,0,8.0,28.0,10.75
356,evening,15.0,Tuesday,Electronic,6.25,1,1,8.0,28.0,11.25
357,evening,0.91,Monday,Electronic,7.692307692307692,1,1,8.0,8.0,7.0
358,morning,15.0,Monday,Electronic,8.035714285714286,0,1,8.0,8.0,6.75
359,evening,30.0,Tuesday,Electronic,5.303030303030304,1,1,8.0,24.0,17.5
360,evening,15.0,Tuesday,Electronic,8.223684210526315,1,0,8.0,8.0,6.25
361,evening,15.0,Tuesday,Electronic,5.555555555555555,1,0,8.0,28.0,9.0
362,evening,30.0,Tuesday,Electronic,6.3311688311688314,1,0,8.0,32.0,9.75
363,afternoon,15.0,Monday,Cash,7.425742574257426,0,1,8.0,8.0,7.5
364,evening,30.0,Tuesday,Cash,5.760869565217392,0,0,8.0,8.0,13.25
365,evening,15.0,Tuesday,Electronic,7.051282051282052,1,1,28.0,8.0,8.25
366,evening,30.0,Tuesday,Electronic,4.089887640449438,1,0,28.0,8.0,10.92
367,evening,15.0,Tuesday,Electronic,5.2748538011695905,1,0,8.0,8.0,9.02
368,afternoon,15.0,Tuesday,Cash,6.833333333333333,0,0,28.0,28.0,10.25
369,afternoon,60.0,Tuesday,Electronic,5.432780847145488,0,0,8.0,8.0,29.5
370,morning,15.0,Monday,Cash,5.851063829787234,0,0,77.0,77.0,11.0
371,afternoon,15.0,Tuesday,Cash,7.366071428571428,0,0,8.0,32.0,8.25
372,evening,15.0,Tuesday,Cash,6.666666666666667,0,1,32.0,28.0,8.0
373,evening,30.0,Tuesday,Electronic,5.729166666666667,1,0,8.0,7.0,13.75
374,afternoon,15.0,Tuesday,Electronic,7.083333333333334,1,1,8.0,32.0,8.5
375,evening,30.0,Tuesday,Electronic,5.7,1,0,28.0,24.0,14.25
376,afternoon,45.0,Monday,Electronic,5.645161290322581,0,0,8.0,6.0,24.5
377,afternoon,30.0,Monday,Electronic,6.333333333333333,1,1,8.0,8.0,9.5
378,afternoon,15.0,Tuesday,Cash,6.441717791411043,0,0,8.0,32.0,10.5
379,morning,15.0,Tuesday,Electronic,8.269230769230768,1,0,33.0,8.0,10.75
380,night,15.0,Monday,Electronic,7.172131147540984,1,0,32.0,8.0,8.75
381,evening,15.0,Monday,Cash,5.462962962962963,0,1,8.0,8.0,14.75
382,evening,30.0,Tuesday,Electronic,5.357142857142857,1,0,32.0,24.0,16.5
383,morning,15.0,Tuesday,Cash,7.777777777777778,0,1,28.0,32.0,7.0
384,morning,0.64,Tuesday,Cash,9.375,0,0,28.0,28.0,6.0
385,morning,30.0,Monday,Cash,5.46875,0,0,32.0,8.0,21.0
386,afternoon,30.0,Tuesday,Cash,5.258620689655173,0,1,8.0,24.0,15.25
387,evening,1.24,Tuesday,Electronic,6.854838709677419,1,1,32.0,8.0,8.5
388,evening,15.0,Tuesday,Cash,7.045454545454545,0,1,32.0,8.0,7.75
389,afternoon,15.0,Tuesday,Cash,7.619047619047619,0,0,8.0,32.0,8.0
390,afternoon,1.3,Monday,Cash,6.9230769230769225,0,1,28.0,32.0,9.0
391,afternoon,15.0,Monday,Cash,7.207207207207206,0,0,8.0,32.0,8.0
392,evening,30.0,Tuesday,Electronic,4.986547085201793,0,0,8.0,24.0,11.12
393,morning,0.8,Monday,Cash,7.8125,0,1,32.0,32.0,6.25
394,morning,0.97,Tuesday,Electronic,7.731958762886598,1,0,28.0,32.0,7.5
395,afternoon,30.0,Tuesday,Electronic,4.712820512820513,1,0,32.0,8.0,9.19
396,afternoon,0.58,Monday,Cash,9.913793103448276,0,0,8.0,8.0,5.75
397,afternoon,0.82,Tuesday,Electronic,8.231707317073171,1,1,8.0,32.0,6.75
398,evening,15.0,Tuesday,Cash,6.09375,0,0,8.0,8.0,9.75
399,afternoon,15.0,Tuesday,Electronic,7.738095238095238,0,0,8.0,8.0,6.5
400,evening,60.0,Tuesday,Electronic,5.248397435897436,0,0,1.0,13.0,32.75
401,afternoon,60.0,Monday,Electronic,5.106571936056839,1,0,16.0,77.0,28.75
402,evening,30.0,Tuesday,Electronic,5.378787878787879,1,0,32.0,7.0,17.75
403,night,0.55,Tuesday,Cash,10.0,0,0,8.0,8.0,5.5
404,morning,15.0,Tuesday,Cash,6.854838709677419,0,0,77.0,77.0,8.5
405,evening,15.0,Tuesday,Electronic,6.432748538011696,1,0,8.0,28.0,11.0
406,evening,75.0,Tuesday,Cash,4.962686567164179,0,0,25.0,25.0,33.25
407,afternoon,15.0,Tuesday,Cash,7.3979591836734695,0,1,8.0,24.0,7.25
408,evening,0.68,Tuesday,Electronic,13.235294117647058,1,0,8.0,8.0,9.0
409,evening,30.0,Tuesday,Cash,6.470588235294118,0,0,28.0,8.0,11.0
410,evening,15.0,Tuesday,Electronic,8.045977011494253,1,1,32.0,28.0,7.0
411,afternoon,0.6,Tuesday,Electronic,9.583333333333334,1,0,8.0,32.0,5.75
412,evening,15.0,Tuesday,Cash,5.972222222222222,0,0,8.0,28.0,10.75
413,morning,15.0,Monday,Cash,7.211538461538462,0,0,28.0,32.0,7.5
414,evening,15.0,Tuesday,Electronic,6.206896551724138,1,0,28.0,32.0,9.0
415,evening,60.0,Tuesday,Electronic,4.85996705107084,0,0,32.0,8.0,29.5
416,afternoon,15.0,Tuesday,Electronic,7.142857142857143,1,0,8.0,32.0,9.0
417,evening,15.0,Tuesday,Electronic,6.052631578947369,1,0,8.0,28.0,11.5
418,evening,15.0,Tuesday,Cash,5.921052631578948,0,1,32.0,8.0,11.25
419,morning,1.19,Monday,Cash,7.352941176470589,0,0,28.0,32.0,8.75
420,morning,15.0,Monday,Cash,8.045977011494253,0,0,32.0,28.0,7.0
421,morning,30.0,Monday,Cash,5.719557195571956,0,0,22.0,6.0,15.5
422,evening,15.0,Tuesday,Electronic,7.692307692307692,1,1,32.0,8.0,7.0
423,afternoon,0.93,Monday,Cash,6.989247311827957,0,1,32.0,32.0,6.5
424,night,0.51,Tuesday,Cash,173.58823529411765,0,0,76.0,76.0,88.53
425,afternoon,15.0,Tuesday,Electronic,9.482758620689657,1,0,8.0,8.0,5.5
426,morning,15.0,Monday,Electronic,7.848837209302325,1,0,8.0,8.0,6.75
427,afternoon,15.0,Tuesday,Cash,10.0,0,0,8.0,8.0,5.5
428,evening,15.0,Tuesday,Electronic,6.335616438356165,1,0,8.0,28.0,9.25
429,afternoon,15.0,Monday,Electronic,6.481481481481481,0,0,39.0,38.0,10.5
430,evening,0.53,Tuesday,Electronic,9.90566037735849,1,0,24.0,28.0,5.25
431,evening,15.0,Tuesday,Electronic,6.4144736842105265,1,0,8.0,28.0,9.75
432,evening,75.0,Monday,Other,4.866666666666666,0,0,28.0,24.0,36.5
433,evening,15.0,Tuesday,Electronic,6.722689075630252,1,0,8.0,8.0,8.0
434,evening,15.0,Tuesday,Electronic,6.678082191780822,1,0,32.0,28.0,9.75
435,afternoon,0.87,Tuesday,Cash,7.758620689655173,0,0,8.0,8.0,6.75
436,evening,45.0,Tuesday,Electronic,5.179558011049724,1,0,28.0,8.0,18.75
437,afternoon,0.63,Monday,Cash,9.126984126984127,0,0,8.0,8.0,5.75
438,evening,15.0,Tuesday,Cash,5.841121495327102,0,0,8.0,28.0,12.5
439,morning,0.64,Tuesday,Cash,8.59375,0,0,32.0,32.0,5.5
440,afternoon,60.0,Monday,Electronic,5.034129692832765,0,0,3.0,24.0,29.5
441,morning,0.51,Monday,Electronic,9.803921568627452,0,0,8.0,8.0,5.0
442,morning,15.0,Monday,Cash,6.762295081967213,0,1,28.0,32.0,8.25
443,evening,0.8,Tuesday,Cash,8.125,0,0,28.0,28.0,6.5
444,evening,0.53,Monday,Electronic,10.377358490566037,1,0,32.0,8.0,5.5
445,morning,0.68,Tuesday,Cash,8.455882352941176,0,0,8.0,8.0,5.75
446,evening,0.84,Tuesday,Cash,8.035714285714286,0,1,8.0,32.0,6.75
447,morning,1.25,Monday,Electronic,6.8,0,0,8.0,32.0,8.5
448,morning,75.0,Monday,Electronic,5.272108843537415,0,0,8.0,28.0,38.75
449,morning,0.53,Tuesday,Cash,9.90566037735849,0,0,8.0,8.0,5.25
450,morning,0.8,Tuesday,Cash,7.8125,0,0,28.0,32.0,6.25
451,afternoon,15.0,Tuesday,Cash,7.242990654205607,0,0,8.0,8.0,7.75
452,afternoon,15.0,Tuesday,Electronic,9.67741935483871,1,0,8.0,32.0,9.0
453,afternoon,60.0,Tuesday,Cash,4.8903878583473865,0,0,77.0,1.0,29.0
454,morning,75.0,Tuesday,Other,5.454545454545455,0,0,8.0,36.0,36.0
455,afternoon,0.66,Tuesday,Cash,8.712121212121211,0,0,8.0,32.0,5.75
456,morning,0.55,Tuesday,Electronic,9.545454545454545,0,1,41.0,39.0,5.25
457,morning,1.13,Tuesday,Cash,7.079646017699115,0,0,7.0,8.0,8.0
458,afternoon,0.65,Monday,Electronic,8.846153846153847,1,0,8.0,8.0,5.75
459,evening,15.0,Tuesday,Electronic,7.865168539325842,1,0,28.0,32.0,7.0
460,evening,15.0,Monday,Electronic,13.636363636363635,1,0,8.0,32.0,9.0
461,evening,0.54,Tuesday,Electronic,16.666666666666664,1,0,8.0,8.0,9.0
462,afternoon,60.0,Monday,Electronic,5.150976909413854,0,0,8.0,19.0,29.0
463,morning,15.0,Monday,Electronic,6.5359477124183005,0,0,49.0,49.0,10.0
464,evening,15.0,Tuesday,Electronic,6.107954545454546,1,0,32.0,8.0,10.75
465,evening,15.0,Tuesday,Cash,7.926829268292684,0,1,8.0,8.0,6.5
466,morning,0.64,Monday,Cash,8.984375,0,1,8.0,8.0,5.75
467,afternoon,15.0,Tuesday,Cash,6.607142857142858,0,1,8.0,32.0,9.25
468,afternoon,45.0,Monday,Cash,5.1875,0,1,28.0,32.0,20.75
469,afternoon,75.0,Tuesday,Electronic,4.909240924092409,0,0,41.0,69.0,29.75
470,evening,1.04,Tuesday,Electronic,8.653846153846153,1,0,8.0,8.0,9.0
471,morning,15.0,Monday,Cash,6.75,0,0,32.0,8.0,6.75
472,evening,45.0,Tuesday,Electronic,4.9401197604790426,1,1,8.0,6.0,24.75
473,afternoon,90.0,Tuesday,Electronic,5.298594847775176,0,0,2.0,8.0,45.25
474,evening,15.0,Tuesday,Electronic,6.211180124223602,0,0,7.0,6.0,10.0
475,evening,0.87,Monday,Cash,7.758620689655173,0,0,8.0,8.0,6.75
476,afternoon,0.62,Tuesday,Electronic,9.274193548387096,1,0,8.0,8.0,5.75
477,morning,1.04,Monday,Cash,7.451923076923077,0,0,6.0,6.0,7.75
478,afternoon,15.0,Tuesday,Electronic,6.932773109243698,1,0,32.0,8.0,8.25
479,afternoon,30.0,Monday,Cash,5.703125,0,0,2.0,8.0,18.25
480,evening,30.0,Monday,Electronic,4.187290969899665,1,0,7.0,22.0,12.52
481,morning,0.5,Tuesday,Cash,10.0,0,0,8.0,8.0,5.0
482,evening,15.0,Tuesday,Electronic,16.666666666666664,0,0,8.0,8.0,9.0
483,morning,0.7,Tuesday,Cash,8.214285714285715,0,0,7.0,7.0,5.75
484,evening,0.98,Tuesday,Electronic,7.3979591836734695,1,0,8.0,8.0,7.25
485,morning,0.6,Monday,Cash,7.916666666666667,0,1,8.0,8.0,4.75
486,evening,15.0,Tuesday,Electronic,6.617647058823529,0,0,32.0,8.0,9.0
487,evening,15.0,Tuesday,Electronic,4.568527918781726,1,0,32.0,8.0,9.0
488,night,0.61,Tuesday,Electronic,9.426229508196721,1,1,32.0,8.0,5.75
489,afternoon,15.0,Tuesday,Electronic,6.333333333333333,1,0,8.0,32.0,9.5
490,morning,0.5,Tuesday,Electronic,10.0,0,0,8.0,8.0,5.0
491,evening,15.0,Tuesday,Cash,6.919642857142857,0,1,32.0,8.0,7.75
492,afternoon,15.0,Tuesday,Cash,6.919642857142857,0,0,32.0,32.0,7.75
493,morning,15.0,Tuesday,Cash,7.417582417582417,0,1,32.0,32.0,6.75
494,afternoon,15.0,Monday,Cash,7.178217821782178,0,0,2.0,2.0,7.25
495,morning,15.0,Monday,Cash,9.90566037735849,0,0,32.0,32.0,5.25
496,afternoon,15.0,Monday,Cash,9.722222222222221,0,0,8.0,8.0,5.25
497,afternoon,15.0,Tuesday,Electronic,9.482758620689657,1,0,8.0,8.0,5.5
498,evening,15.0,Tuesday,Electronic,6.474820143884893,1,1,32.0,8.0,9.0
499,afternoon,15.0,Tuesday,Electronic,7.926829268292684,1,1,8.0,8.0,6.5
500,evening,30.0,Tuesday,Electronic,5.8612440191387565,1,0,8.0,28.0,12.25
501,morning,15.0,Monday,Electronic,9.278350515463918,1,0,32.0,32.0,9.0
502,morning,15.0,Monday,Electronic,6.333333333333333,1,0,8.0,8.0,9.5
503,morning,45.0,Monday,Cash,5.416666666666667,0,1,28.0,28.0,19.5
504,evening,0.56,Tuesday,Electronic,9.821428571428571,1,0,8.0,8.0,5.5
505,afternoon,15.0,Tuesday,Electronic,6.508875739644971,0,0,44.0,44.0,11.0
506,evening,15.0,Tuesday,Electronic,7.894736842105264,1,0,32.0,8.0,9.0
507,afternoon,45.0,Monday,Electronic,5.25328330206379,0,0,2.0,8.0,28.0
508,afternoon,0.68,Tuesday,Cash,8.823529411764705,0,0,32.0,8.0,6.0
509,afternoon,15.0,Tuesday,Cash,6.521739130434783,0,1,28.0,32.0,9.0
510,afternoon,1.04,Monday,Electronic,9.663461538461538,1,0,32.0,8.0,10.05
511,evening,0.7,Tuesday,Cash,8.571428571428571,0,1,28.0,28.0,6.0
512,evening,0.6,Tuesday,Electronic,9.166666666666668,1,0,8.0,8.0,5.5
513,afternoon,0.7,Tuesday,Cash,8.571428571428571,0,0,8.0,8.0,6.0
514,afternoon,0.7,Tuesday,Cash,7.857142857142858,0,0,8.0,8.0,5.5
515,afternoon,0.6,Tuesday,Other,9.166666666666668,0,0,8.0,8.0,5.5
516,afternoon,0.6,Tuesday,Cash,9.583333333333334,0,0,8.0,8.0,5.75
517,morning,0.6,Tuesday,Electronic,9.583333333333334,1,0,8.0,8.0,5.75
518,night,0.6,Monday,Electronic,9.583333333333334,1,1,8.0,8.0,5.75
519,evening,0.7,Monday,Electronic,8.928571428571429,1,0,8.0,8.0,6.25
520,evening,15.0,Monday,Cash,9.583333333333334,0,1,8.0,8.0,5.75
521,evening,0.7,Monday,Cash,13.214285714285715,0,0,3.0,77.0,9.25
522,evening,0.6,Monday,Cash,9.583333333333334,0,0,32.0,28.0,5.75
523,evening,0.6,Monday,Cash,10.0,0,0,32.0,28.0,6.0
524,afternoon,15.0,Monday,Cash,8.571428571428571,0,0,8.0,8.0,6.0
525,afternoon,1.4,Monday,Electronic,6.607142857142858,1,0,41.0,41.0,9.25
526,afternoon,0.94,Monday,Cash,7.446808510638299,0,1,8.0,8.0,7.0
527,afternoon,0.6,Monday,Cash,9.166666666666668,0,1,24.0,32.0,5.5
528,morning,0.7,Monday,Electronic,8.928571428571429,1,0,8.0,8.0,6.25
529,morning,15.0,Monday,Cash,6.7857142857142865,0,0,8.0,8.0,9.5
530,night,15.0,Wednesday,Electronic,6.176470588235294,1,1,32.0,8.0,10.5
531,night,0.5,Tuesday,Cash,10.0,0,0,8.0,8.0,5.0
532,night,0.5,Tuesday,Cash,10.0,0,0,8.0,8.0,5.0
533,evening,15.0,Tuesday,Cash,7.5,0,0,28.0,32.0,7.5
534,evening,0.8,Tuesday,Cash,8.125,0,1,8.0,8.0,6.5
535,evening,15.0,Tuesday,Electronic,8.125,1,0,32.0,8.0,6.5
536,evening,15.0,Tuesday,Electronic,6.09375,1,0,8.0,28.0,9.75
537,evening,15.0,Tuesday,Electronic,8.125,1,0,76.0,76.0,6.5
538,evening,0.8,Tuesday,Cash,8.125,0,0,8.0,8.0,6.5
539,evening,15.0,Tuesday,Cash,7.0,0,0,8.0,8.0,7.0
540,evening,15.0,Tuesday,Cash,7.5,0,0,8.0,8.0,6.75
541,evening,0.9,Tuesday,Electronic,7.5,1,0,32.0,8.0,6.75
542,evening,30.0,Tuesday,Electronic,5.277777777777778,1,0,32.0,24.0,14.25
543,evening,15.0,Tuesday,Electronic,10.0,1,0,8.0,8.0,5.0
544,evening,15.0,Tuesday,Electronic,8.125,1,1,32.0,8.0,6.5
545,evening,0.8,Tuesday,Electronic,7.5,1,0,28.0,28.0,6.0
546,evening,15.0,Tuesday,Cash,6.296296296296296,0,0,32.0,8.0,8.5
547,evening,15.0,Tuesday,Electronic,10.5,1,0,32.0,32.0,5.25
548,evening,15.0,Tuesday,Cash,10.5,0,0,8.0,8.0,5.25
549,afternoon,0.5,Tuesday,Electronic,10.0,1,1,32.0,28.0,5.0
550,afternoon,0.8,Tuesday,Cash,8.125,0,1,8.0,8.0,6.5
551,afternoon,15.0,Tuesday,Electronic,6.730769230769231,1,0,8.0,8.0,8.75
552,afternoon,15.0,Tuesday,Cash,5.9375,0,0,8.0,8.0,9.5
553,afternoon,0.5,Tuesday,Cash,11.0,0,1,32.0,32.0,5.5
554,afternoon,0.5,Tuesday,Cash,10.0,0,0,8.0,8.0,5.0
555,afternoon,15.0,Tuesday,Electronic,9.6875,1,0,8.0,8.0,7.75
556,afternoon,0.5,Tuesday,Electronic,10.0,1,0,32.0,32.0,5.0
557,afternoon,1.0,Tuesday,Cash,7.25,0,1,32.0,8.0,7.25
558,afternoon,1.0,Tuesday,Cash,7.75,0,0,32.0,32.0,7.75
559,morning,15.0,Tuesday,Cash,7.5,0,0,32.0,8.0,7.5
560,morning,15.0,Tuesday,Other,5.384615384615384,0,0,33.0,8.0,14.0
561,morning,15.0,Tuesday,Electronic,6.538461538461538,1,0,28.0,32.0,8.5
562,morning,15.0,Tuesday,Other,7.8125,0,1,8.0,8.0,6.25
563,morning,0.8,Tuesday,Electronic,8.125,1,0,28.0,8.0,6.5
564,morning,0.8,Tuesday,Electronic,8.125,1,0,32.0,32.0,6.5
565,morning,0.5,Tuesday,Cash,10.0,0,0,32.0,32.0,5.0
566,morning,15.0,Tuesday,Cash,10.5,0,0,8.0,8.0,5.25
567,morning,1.06,Tuesday,Electronic,8.49056603773585,1,0,8.0,32.0,9.0
568,morning,0.5,Tuesday,Cash,10.5,0,0,32.0,32.0,5.25
569,morning,15.0,Tuesday,Cash,8.125,0,0,32.0,32.0,6.5
570,morning,15.0,Tuesday,Cash,10.5,0,0,32.0,32.0,5.25
571,night,15.0,Tuesday,Cash,7.115384615384615,0,0,76.0,76.0,9.25
572,evening,15.0,Monday,Cash,7.8125,0,1,8.0,8.0,6.25
573,evening,15.0,Monday,Electronic,8.125,1,0,8.0,8.0,6.5
574,evening,0.5,Monday,Electronic,10.5,1,1,28.0,32.0,5.25
575,evening,15.0,Monday,Cash,7.8125,0,0,8.0,8.0,6.25
576,evening,30.0,Monday,Cash,6.0,0,0,32.0,28.0,12.0
577,evening,15.0,Monday,Cash,6.538461538461538,0,0,6.0,6.0,8.5
578,afternoon,0.5,Monday,Electronic,10.0,1,0,8.0,8.0,5.0
579,afternoon,15.0,Monday,Cash,5.694444444444445,0,0,32.0,32.0,10.25
580,afternoon,30.0,Monday,Cash,6.111111111111111,0,0,8.0,8.0,11.0
581,afternoon,0.5,Monday,Cash,10.0,0,0,8.0,8.0,5.0
582,afternoon,15.0,Monday,Electronic,8.125,1,1,8.0,32.0,6.5
583,afternoon,1.0,Monday,Cash,7.25,0,0,8.0,32.0,7.25
584,afternoon,15.0,Monday,Electronic,8.4375,1,0,8.0,8.0,6.75
585,afternoon,15.0,Monday,Cash,7.25,0,0,8.0,8.0,7.25
586,afternoon,15.0,Monday,Cash,10.5,0,0,32.0,28.0,5.25
587,afternoon,15.0,Monday,Cash,5.882352941176471,0,1,8.0,8.0,10.0
588,afternoon,15.0,Monday,Cash,7.5,0,1,28.0,32.0,7.5
589,afternoon,0.5,Monday,Cash,10.5,0,0,8.0,8.0,5.25
590,morning,0.5,Monday,Cash,10.0,0,1,8.0,8.0,5.0
591,morning,15.0,Monday,Cash,10.5,0,0,3.0,3.0,5.25
592,morning,0.8,Monday,Cash,8.4375,0,0,15.0,15.0,6.75
593,evening,15.0,Tuesday,Electronic,6.8181818181818175,1,1,32.0,8.0,7.5
594,evening,15.0,Tuesday,Electronic,6.363636363636363,1,0,8.0,8.0,7.0
595,afternoon,0.55,Tuesday,Cash,9.545454545454545,0,0,77.0,77.0,5.25
596,morning,0.68,Tuesday,Cash,8.823529411764705,0,1,28.0,32.0,6.0
597,morning,1.1,Tuesday,Electronic,7.2727272727272725,1,1,8.0,8.0,8.0
598,morning,15.0,Tuesday,Electronic,7.207207207207206,1,0,8.0,32.0,8.0
599,afternoon,15.0,Monday,Cash,7.045454545454545,0,1,8.0,8.0,7.75
600,morning,30.0,Monday,Electronic,5.957943925233645,0,0,8.0,32.0,12.75
601,evening,15.0,Tuesday,Electronic,5.277777777777778,1,1,8.0,28.0,14.25
602,morning,45.0,Monday,Electronic,5.157992565055762,0,0,44.0,8.0,27.75
603,morning,0.7,Tuesday,Electronic,8.571428571428571,1,0,32.0,32.0,6.0
604,afternoon,1.22,Tuesday,Electronic,6.762295081967213,0,0,6.0,6.0,8.25
605,afternoon,15.0,Monday,Cash,8.333333333333334,0,0,35.0,35.0,7.0
606,evening,15.0,Tuesday,Electronic,7.758620689655173,1,0,32.0,28.0,9.0
607,afternoon,0.72,Tuesday,Electronic,8.333333333333334,1,0,32.0,8.0,6.0
608,evening,0.7,Tuesday,Electronic,9.642857142857144,1,1,32.0,8.0,6.75
609,morning,15.0,Monday,Electronic,5.788177339901479,1,1,32.0,28.0,11.75
610,morning,75.0,Tuesday,Electronic,4.834905660377358,0,0,32.0,7.0,30.75
611,morning,15.0,Monday,Cash,4.119318181818182,0,0,32.0,8.0,7.25
612,morning,60.0,Tuesday,Electronic,4.937722419928826,0,0,2.0,16.0,27.75
613,morning,30.0,Tuesday,Electronic,5.615942028985508,0,0,49.0,73.0,15.5
614,afternoon,60.0,Monday,Electronic,4.87603305785124,0,0,77.0,77.0,29.5
615,morning,15.0,Tuesday,Cash,5.625,0,1,8.0,8.0,6.75
616,afternoon,15.0,Tuesday,Electronic,6.474820143884893,1,0,8.0,24.0,9.0
617,afternoon,15.0,Tuesday,Electronic,6.837606837606838,1,0,8.0,8.0,8.0
618,afternoon,0.57,Tuesday,Cash,9.649122807017545,0,0,32.0,32.0,5.5
619,night,15.0,Monday,Cash,6.919642857142857,0,0,8.0,8.0,7.75
620,evening,15.0,Tuesday,Electronic,6.172839506172839,1,0,32.0,24.0,10.0
621,evening,1.07,Monday,Electronic,7.009345794392523,1,0,8.0,8.0,7.5
622,morning,15.0,Monday,Cash,10.294117647058822,0,0,32.0,32.0,5.25
623,morning,90.0,Tuesday,Cash,5.113636363636363,0,1,1.0,8.0,45.0
624,night,15.0,Tuesday,Electronic,10.714285714285715,1,0,8.0,28.0,9.0
625,afternoon,15.0,Monday,Cash,5.964467005076142,0,0,28.0,8.0,11.75
626,morning,0.9,Monday,Cash,7.222222222222222,0,0,28.0,32.0,6.5
627,evening,30.0,Tuesday,Electronic,5.253623188405798,1,1,8.0,28.0,14.5
628,evening,0.84,Tuesday,Electronic,7.738095238095238,1,0,28.0,28.0,6.5
629,afternoon,15.0,Tuesday,Electronic,6.018518518518518,1,1,28.0,32.0,9.75
630,evening,15.0,Tuesday,Electronic,6.122448979591836,1,0,24.0,24.0,9.0
631,morning,0.6,Tuesday,Electronic,9.166666666666668,1,0,32.0,8.0,5.5
632,evening,0.84,Tuesday,Cash,7.738095238095238,0,0,32.0,32.0,6.5
633,morning,0.57,Tuesday,Cash,9.210526315789474,0,0,8.0,8.0,5.25
634,afternoon,0.74,Tuesday,Electronic,8.445945945945946,0,0,8.0,8.0,6.25
635,evening,30.0,Tuesday,Electronic,5.09915014164306,1,1,32.0,8.0,18.0
636,afternoon,15.0,Monday,Cash,6.25,0,1,8.0,32.0,9.0
637,evening,15.0,Tuesday,Electronic,10.843373493975903,1,0,8.0,8.0,9.0
638,evening,15.0,Monday,Electronic,6.4338235294117645,1,0,32.0,28.0,8.75
639,afternoon,0.99,Monday,Cash,7.3232323232323235,0,0,8.0,32.0,7.25
640,evening,30.0,Tuesday,Cash,5.882352941176471,0,0,32.0,8.0,10.0
641,morning,15.0,Tuesday,Cash,7.291666666666667,0,0,32.0,32.0,7.0
642,evening,60.0,Tuesday,Cash,4.682779456193353,0,0,32.0,5.0,31.0
643,evening,15.0,Monday,Electronic,6.474820143884893,1,1,28.0,8.0,9.0
644,evening,1.16,Tuesday,Electronic,6.8965517241379315,1,0,32.0,32.0,8.0
645,afternoon,1.2,Monday,Cash,6.666666666666667,0,1,8.0,32.0,8.0
646,morning,0.63,Monday,Cash,8.73015873015873,0,0,32.0,8.0,5.5
647,morning,0.86,Tuesday,Electronic,7.848837209302325,1,1,32.0,32.0,6.75
